Vehicle,Day,Arrival,Departure,Punctuality,Distance,Latitude,Longitude,Data,Timetable,Block,JourneySeq,Line,Journey,StopSeq,Stop,StopName,Punctuality_Seconds,Didok,On_Second_Class,Off_Second_Class,Day_Type,Door_open_time,Door_open_time_Seconds,Direction,Passenger_Count,schedule_departure,Arrival_Hour,Hour,Date,Delay_Impact,YearMonth
6601,2024-07-16,2024-07-16 15:41:17,2024-07-16 15:42:05,0 days 00:00:05,394.0,46.802948,7.15125,288,4,6029,9,2,62512.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",5.0,8592374,12.28,14.0,lu-ve-vac,0 days 00:00:48,48.0,3,14.88,2024-07-16 15:42:00,15,15,2024-07-16,74.4,2024-07
532,2024-07-16,2024-07-16 15:38:14,2024-07-16 15:38:27,0 days 00:00:57,384.0,46.806266,7.175573,288,4,6022,20,2,62522.0,2,858914102,"Fribourg, Chaley",57.0,8589141,2.04,0.0,lu-ve-vac,0 days 00:00:13,13.0,3,2.04,2024-07-16 15:37:30,15,15,2024-07-16,116.28,2024-07
532,2024-07-16,2024-07-16 15:39:10,2024-07-16 15:39:20,0 days 00:01:20,271.0,46.8067,7.172125,288,4,6022,20,2,62522.0,3,858915202,"Fribourg, Mon-Repos",80.0,8589152,3.07,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,5.109999999999999,2024-07-16 15:38:00,15,15,2024-07-16,408.79999999999995,2024-07
532,2024-07-16,2024-07-16 15:40:20,2024-07-16 15:40:30,0 days 00:01:30,179.0,46.809385,7.170481,288,4,6022,20,2,62522.0,5,858913802,"Fribourg, Cité-Jardins",90.0,8589138,1.02,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,6.129999999999999,2024-07-16 15:39:00,15,15,2024-07-16,551.6999999999999,2024-07
532,2024-07-16,2024-07-16 15:41:36,2024-07-16 15:41:59,0 days 00:00:59,349.0,46.81145,7.171033,288,4,6022,20,2,62522.0,6,859176602,"Fribourg, Boschung",59.0,8591766,7.16,3.0,lu-ve-vac,0 days 00:00:23,23.0,3,10.29,2024-07-16 15:41:00,15,15,2024-07-16,607.1099999999999,2024-07
532,2024-07-16,2024-07-16 15:45:56,2024-07-16 15:46:16,0 days 00:01:16,654.0,46.80611,7.161261,288,4,6022,20,2,62522.0,9,858725502,"Fribourg, Tilleul/Cathédrale",76.0,8587255,6.13,1.0,lu-ve-vac,0 days 00:00:20,20.0,3,15.419999999999998,2024-07-16 15:45:00,15,15,2024-07-16,1171.9199999999998,2024-07
532,2024-07-16,2024-07-16 15:47:48,2024-07-16 15:48:07,0 days 00:01:07,49.0,46.803956,7.15534,288,4,6022,20,2,62522.0,11,858916102,"Fribourg, St-Pierre",67.0,8589161,3.07,4.0,lu-ve-vac,0 days 00:00:19,19.0,3,14.489999999999998,2024-07-16 15:47:00,15,15,2024-07-16,970.8299999999999,2024-07
532,2024-07-16,2024-07-16 15:49:57,2024-07-16 15:51:02,0 days 00:01:02,390.0,46.80297,7.151276,288,4,6022,20,2,62522.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",62.0,8592374,17.38,12.0,lu-ve-vac,0 days 00:01:05,65.0,3,19.87,2024-07-16 15:50:00,15,15,2024-07-16,1231.94,2024-07
524,2024-07-16,2024-07-16 15:46:21,2024-07-16 15:46:21,0 days 00:01:51,453.0,46.806253,7.17487,288,4,6026,18,2,62526.0,2,858914102,"Fribourg, Chaley",111.0,8589141,3.95,0.19,lu-ve-vac,0 days 00:00:00,0.0,3,4.95,2024-07-16 15:44:30,15,15,2024-07-16,549.45,2024-07
524,2024-07-16,2024-07-16 15:46:47,2024-07-16 15:46:57,0 days 00:01:57,198.0,46.806691,7.172131,288,4,6026,18,2,62526.0,3,858915202,"Fribourg, Mon-Repos",117.0,8589152,2.17,0.08,lu-ve-vac,0 days 00:00:10,10.0,3,7.04,2024-07-16 15:45:00,15,15,2024-07-16,823.68,2024-07
524,2024-07-16,2024-07-16 15:47:53,2024-07-16 15:48:04,0 days 00:02:04,176.0,46.80942,7.17046,288,4,6026,18,2,62526.0,5,858913802,"Fribourg, Cité-Jardins",124.0,8589138,1.98,0.29,lu-ve-vac,0 days 00:00:11,11.0,3,9.42,2024-07-16 15:46:00,15,15,2024-07-16,1168.08,2024-07
524,2024-07-16,2024-07-16 15:49:09,2024-07-16 15:49:31,0 days 00:01:31,345.0,46.811458,7.171033,288,4,6026,18,2,62526.0,6,859176602,"Fribourg, Boschung",91.0,8591766,5.13,0.55,lu-ve-vac,0 days 00:00:22,22.0,3,14.0,2024-07-16 15:48:00,15,15,2024-07-16,1274.0,2024-07
524,2024-07-16,2024-07-16 15:53:51,2024-07-16 15:54:07,0 days 00:02:07,658.0,46.806085,7.161275,288,4,6026,18,2,62526.0,9,858725502,"Fribourg, Tilleul/Cathédrale",127.0,8587255,5.55,1.62,lu-ve-vac,0 days 00:00:16,16.0,3,18.85,2024-07-16 15:52:00,15,15,2024-07-16,2393.9500000000003,2024-07
524,2024-07-16,2024-07-16 15:55:38,2024-07-16 15:55:55,0 days 00:01:55,67.0,46.803791,7.155265,288,4,6026,18,2,62526.0,11,858916102,"Fribourg, St-Pierre",115.0,8589161,4.63,6.8,lu-ve-vac,0 days 00:00:17,17.0,3,16.68,2024-07-16 15:54:00,15,15,2024-07-16,1918.2,2024-07
524,2024-07-16,2024-07-16 15:57:48,2024-07-16 15:58:23,0 days 00:01:23,374.0,46.802838,7.151326,288,4,6026,18,2,62526.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",83.0,8592374,15.77,10.33,lu-ve-vac,0 days 00:00:35,35.0,3,22.12,2024-07-16 15:57:00,15,15,2024-07-16,1835.96,2024-07
533,2024-07-16,2024-07-16 15:54:58,2024-07-16 15:55:06,0 days 00:01:06,166.0,46.809385,7.170495,288,4,6023,21,2,62534.0,5,858913802,"Fribourg, Cité-Jardins",66.0,8589138,1.0,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,1.0,2024-07-16 15:54:00,15,15,2024-07-16,66.0,2024-07
533,2024-07-16,2024-07-16 15:56:04,2024-07-16 15:56:15,0 days 00:00:15,341.0,46.81152,7.17103,288,4,6023,21,2,62534.0,6,859176602,"Fribourg, Boschung",15.0,8591766,2.0,0.0,lu-ve-vac,0 days 00:00:11,11.0,3,3.0,2024-07-16 15:56:00,15,15,2024-07-16,45.0,2024-07
533,2024-07-16,2024-07-16 16:00:15,2024-07-16 16:00:31,0 days 00:00:31,647.0,46.806083,7.161298,288,4,6023,21,2,62534.0,9,858725502,"Fribourg, Tilleul/Cathédrale",31.0,8587255,6.0,3.53,lu-ve-vac,0 days 00:00:16,16.0,3,6.470000000000001,2024-07-16 16:00:00,16,16,2024-07-16,200.57000000000002,2024-07
533,2024-07-16,2024-07-16 16:02:14,2024-07-16 16:02:27,0 days 00:00:27,59.0,46.803715,7.155355,288,4,6023,21,2,62534.0,11,858916102,"Fribourg, St-Pierre",27.0,8589161,3.0,2.35,lu-ve-vac,0 days 00:00:13,13.0,3,7.120000000000001,2024-07-16 16:02:00,16,16,2024-07-16,192.24000000000004,2024-07
533,2024-07-16,2024-07-16 16:04:48,2024-07-16 16:05:22,0 days 00:00:22,374.0,46.802916,7.151245,288,4,6023,21,2,62534.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",22.0,8592374,18.0,9.41,lu-ve-vac,0 days 00:00:34,34.0,3,15.71,2024-07-16 16:05:00,16,16,2024-07-16,345.62,2024-07
6603,2024-07-16,2024-07-16 16:00:01,2024-07-16 16:00:20,0 days 00:00:50,392.0,46.80629,7.175581,288,4,6027,19,2,62540.0,2,858914102,"Fribourg, Chaley",50.0,8589141,3.11,0.0,lu-ve-vac,0 days 00:00:19,19.0,3,3.11,2024-07-16 15:59:30,16,16,2024-07-16,155.5,2024-07
6603,2024-07-16,2024-07-16 16:01:58,2024-07-16 16:02:06,0 days 00:01:06,233.0,46.809411,7.170463,288,4,6027,19,2,62540.0,5,858913802,"Fribourg, Cité-Jardins",66.0,8589138,0.0,3.0,lu-ve-vac,0 days 00:00:08,8.0,3,1.1500000000000004,2024-07-16 16:01:00,16,16,2024-07-16,75.90000000000002,2024-07
6603,2024-07-16,2024-07-16 16:03:06,2024-07-16 16:03:19,0 days 00:00:19,361.0,46.811476,7.171023,288,4,6027,19,2,62540.0,6,859176602,"Fribourg, Boschung",19.0,8591766,6.22,0.0,lu-ve-vac,0 days 00:00:13,13.0,3,7.37,2024-07-16 16:03:00,16,16,2024-07-16,140.03,2024-07
6603,2024-07-16,2024-07-16 16:07:06,2024-07-16 16:07:28,0 days 00:00:28,681.0,46.806141,7.161263,288,4,6027,19,2,62540.0,9,858725502,"Fribourg, Tilleul/Cathédrale",28.0,8587255,4.15,0.0,lu-ve-vac,0 days 00:00:22,22.0,3,11.52,2024-07-16 16:07:00,16,16,2024-07-16,322.56,2024-07
6603,2024-07-16,2024-07-16 16:09:30,2024-07-16 16:09:50,0 days 00:00:50,117.0,46.803816,7.155248,288,4,6027,19,2,62540.0,11,858916102,"Fribourg, St-Pierre",50.0,8589161,5.19,2.0,lu-ve-vac,0 days 00:00:20,20.0,3,14.71,2024-07-16 16:09:00,16,16,2024-07-16,735.5,2024-07
6603,2024-07-16,2024-07-16 16:11:49,2024-07-16 16:12:54,0 days 00:00:54,392.0,46.802995,7.151261,288,4,6027,19,2,62540.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",54.0,8592374,33.19,9.0,lu-ve-vac,0 days 00:01:05,65.0,3,38.9,2024-07-16 16:12:00,16,16,2024-07-16,2100.6,2024-07
522,2024-07-16,2024-07-16 16:08:26,2024-07-16 16:08:41,0 days 00:01:11,384.0,46.806256,7.175581,288,4,6021,23,2,62548.0,2,858914102,"Fribourg, Chaley",71.0,8589141,4.25,0.39,lu-ve-vac,0 days 00:00:15,15.0,3,5.58,2024-07-16 16:07:30,16,16,2024-07-16,396.18,2024-07
522,2024-07-16,2024-07-16 16:09:15,2024-07-16 16:09:23,0 days 00:01:23,273.0,46.806693,7.172103,288,4,6021,23,2,62548.0,3,858915202,"Fribourg, Mon-Repos",83.0,8589152,3.05,0.04,lu-ve-vac,0 days 00:00:08,8.0,3,8.59,2024-07-16 16:08:00,16,16,2024-07-16,712.97,2024-07
522,2024-07-16,2024-07-16 16:10:36,2024-07-16 16:10:46,0 days 00:01:46,225.0,46.809405,7.17049,288,4,6021,23,2,62548.0,5,858913802,"Fribourg, Cité-Jardins",106.0,8589138,3.47,0.44,lu-ve-vac,0 days 00:00:10,10.0,3,11.94,2024-07-16 16:09:00,16,16,2024-07-16,1265.6399999999999,2024-07
522,2024-07-16,2024-07-16 16:12:16,2024-07-16 16:12:29,0 days 00:01:29,349.0,46.811465,7.17103,288,4,6021,23,2,62548.0,6,859176602,"Fribourg, Boschung",89.0,8591766,7.51,0.4,lu-ve-vac,0 days 00:00:13,13.0,3,19.05,2024-07-16 16:11:00,16,16,2024-07-16,1695.45,2024-07
522,2024-07-16,2024-07-16 16:16:12,2024-07-16 16:16:25,0 days 00:01:25,706.0,46.806103,7.161281,288,4,6021,23,2,62548.0,9,858725502,"Fribourg, Tilleul/Cathédrale",85.0,8587255,5.88,2.57,lu-ve-vac,0 days 00:00:13,13.0,3,23.74,2024-07-16 16:15:00,16,16,2024-07-16,2017.8999999999999,2024-07
522,2024-07-16,2024-07-16 16:18:16,2024-07-16 16:18:30,0 days 00:01:30,114.0,46.803821,7.155225,288,4,6021,23,2,62548.0,11,858916102,"Fribourg, St-Pierre",90.0,8589161,4.84,6.85,lu-ve-vac,0 days 00:00:14,14.0,3,21.73,2024-07-16 16:17:00,16,16,2024-07-16,1955.7,2024-07
522,2024-07-16,2024-07-16 16:20:48,2024-07-16 16:21:26,0 days 00:01:26,376.0,46.8029,7.151281,288,4,6021,23,2,62548.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",86.0,8592374,19.15,15.54,lu-ve-vac,0 days 00:00:38,38.0,3,25.34,2024-07-16 16:20:00,16,16,2024-07-16,2179.24,2024-07
530,2024-07-16,2024-07-16 16:15:56,2024-07-16 16:16:05,0 days 00:01:35,382.0,46.806225,7.175531,288,4,6025,21,2,62552.0,2,858914102,"Fribourg, Chaley",95.0,8589141,1.02,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,4.09,2024-07-16 16:14:30,16,16,2024-07-16,388.55,2024-07
530,2024-07-16,2024-07-16 16:16:44,2024-07-16 16:16:52,0 days 00:01:52,269.0,46.806686,7.172133,288,4,6025,21,2,62552.0,3,858915202,"Fribourg, Mon-Repos",112.0,8589152,2.04,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,6.13,2024-07-16 16:15:00,16,16,2024-07-16,686.56,2024-07
530,2024-07-16,2024-07-16 16:17:53,2024-07-16 16:18:02,0 days 00:02:02,177.0,46.809391,7.170476,288,4,6025,21,2,62552.0,5,858913802,"Fribourg, Cité-Jardins",122.0,8589138,2.04,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,8.17,2024-07-16 16:16:00,16,16,2024-07-16,996.74,2024-07
530,2024-07-16,2024-07-16 16:19:06,2024-07-16 16:19:20,0 days 00:01:20,347.0,46.811455,7.171025,288,4,6025,21,2,62552.0,6,859176602,"Fribourg, Boschung",80.0,8591766,4.09,0.0,lu-ve-vac,0 days 00:00:14,14.0,3,12.26,2024-07-16 16:18:00,16,16,2024-07-16,980.8,2024-07
530,2024-07-16,2024-07-16 16:23:20,2024-07-16 16:23:42,0 days 00:01:42,700.0,46.8061,7.161275,288,4,6025,21,2,62552.0,9,858725502,"Fribourg, Tilleul/Cathédrale",102.0,8587255,6.13,4.0,lu-ve-vac,0 days 00:00:22,22.0,3,16.43,2024-07-16 16:22:00,16,16,2024-07-16,1675.86,2024-07
530,2024-07-16,2024-07-16 16:25:37,2024-07-16 16:25:47,0 days 00:01:47,113.0,46.80381,7.155221,288,4,6025,21,2,62552.0,11,858916102,"Fribourg, St-Pierre",107.0,8589161,3.07,4.0,lu-ve-vac,0 days 00:00:10,10.0,3,15.5,2024-07-16 16:24:00,16,16,2024-07-16,1658.5,2024-07
530,2024-07-16,2024-07-16 16:28:08,2024-07-16 16:28:44,0 days 00:01:44,374.0,46.80296,7.151283,288,4,6025,21,2,62552.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",104.0,8592374,16.36,13.0,lu-ve-vac,0 days 00:00:36,36.0,3,18.86,2024-07-16 16:27:00,16,16,2024-07-16,1961.44,2024-07
528,2024-07-16,2024-07-16 16:25:05,2024-07-16 16:25:24,0 days 00:02:54,400.0,46.806263652101855,7.175214405454272,288,4,6024,20,2,62560.0,2,858914102,"Fribourg, Chaley",174.0,8589141,8.42,0.0,lu-ve-vac,0 days 00:00:19,19.0,3,9.47,2024-07-16 16:22:30,16,16,2024-07-16,1647.7800000000002,2024-07
528,2024-07-16,2024-07-16 16:26:05,2024-07-16 16:26:14,0 days 00:03:14,284.0,46.806585740021085,7.172561470552794,288,4,6024,20,2,62560.0,3,858915202,"Fribourg, Mon-Repos",194.0,8589152,2.11,0.0,lu-ve-vac,0 days 00:00:09,9.0,3,11.58,2024-07-16 16:23:00,16,16,2024-07-16,2246.52,2024-07
528,2024-07-16,2024-07-16 16:27:08,2024-07-16 16:27:16,0 days 00:03:16,191.0,46.80929451865784,7.170437618567559,288,4,6024,20,2,62560.0,5,858913802,"Fribourg, Cité-Jardins",196.0,8589138,0.0,2.0,lu-ve-vac,0 days 00:00:08,8.0,3,9.58,2024-07-16 16:24:00,16,16,2024-07-16,1877.68,2024-07
528,2024-07-16,2024-07-16 16:28:20,2024-07-16 16:28:46,0 days 00:02:46,361.0,46.81142931202568,7.170985244016346,288,4,6024,20,2,62560.0,6,859176602,"Fribourg, Boschung",166.0,8591766,15.79,0.0,lu-ve-vac,0 days 00:00:26,26.0,3,25.37,2024-07-16 16:26:00,16,16,2024-07-16,4211.42,2024-07
528,2024-07-16,2024-07-16 16:32:45,2024-07-16 16:33:15,0 days 00:03:15,707.0,46.80615421213557,7.161467904203208,288,4,6024,20,2,62560.0,9,858725502,"Fribourg, Tilleul/Cathédrale",195.0,8587255,11.58,2.0,lu-ve-vac,0 days 00:00:30,30.0,3,38.11,2024-07-16 16:30:00,16,16,2024-07-16,7431.45,2024-07
528,2024-07-16,2024-07-16 16:35:37,2024-07-16 16:36:08,0 days 00:04:08,116.0,46.80414762297111,7.154427410092294,288,4,6024,20,2,62560.0,11,858916102,"Fribourg, St-Pierre",248.0,8589161,12.63,20.0,lu-ve-vac,0 days 00:00:31,31.0,3,30.74,2024-07-16 16:32:00,16,16,2024-07-16,7623.5199999999995,2024-07
528,2024-07-16,2024-07-16 16:38:23,2024-07-16 16:39:04,0 days 00:04:04,391.0,46.80315699521267,7.150214402918431,288,4,6024,20,2,62560.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",244.0,8592374,34.74,16.0,lu-ve-vac,0 days 00:00:41,41.0,3,49.48,2024-07-16 16:35:00,16,16,2024-07-16,12073.119999999999,2024-07
531,2024-07-16,2024-07-16 16:30:40,2024-07-16 16:30:48,0 days 00:00:48,208.0,46.806668,7.17205,288,4,6028,18,2,62566.0,3,858915202,"Fribourg, Mon-Repos",48.0,8589152,1.12,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,2.24,2024-07-16 16:30:00,16,16,2024-07-16,107.52000000000001,2024-07
531,2024-07-16,2024-07-16 16:31:47,2024-07-16 16:31:55,0 days 00:00:55,177.0,46.809441,7.170465,288,4,6028,18,2,62566.0,5,858913802,"Fribourg, Cité-Jardins",55.0,8589138,1.12,0.0,lu-ve-vac,0 days 00:00:08,8.0,3,3.3600000000000003,2024-07-16 16:31:00,16,16,2024-07-16,184.8,2024-07
531,2024-07-16,2024-07-16 16:32:52,2024-07-16 16:33:04,0 days 00:00:04,348.0,46.811496,7.171018,288,4,6028,18,2,62566.0,6,859176602,"Fribourg, Boschung",4.0,8591766,2.24,2.0,lu-ve-vac,0 days 00:00:12,12.0,3,3.6000000000000005,2024-07-16 16:33:00,16,16,2024-07-16,14.400000000000002,2024-07
531,2024-07-16,2024-07-16 16:37:28,2024-07-16 16:37:51,0 days 00:00:51,703.0,46.806108,7.161271,288,4,6028,18,2,62566.0,9,858725502,"Fribourg, Tilleul/Cathédrale",51.0,8587255,11.21,6.0,lu-ve-vac,0 days 00:00:23,23.0,3,13.900000000000002,2024-07-16 16:37:00,16,16,2024-07-16,708.9000000000001,2024-07
531,2024-07-16,2024-07-16 16:39:49,2024-07-16 16:40:12,0 days 00:01:12,117.0,46.803925,7.155148,288,4,6028,18,2,62566.0,11,858916102,"Fribourg, St-Pierre",72.0,8589161,6.72,10.0,lu-ve-vac,0 days 00:00:23,23.0,3,10.62,2024-07-16 16:39:00,16,16,2024-07-16,764.64,2024-07
531,2024-07-16,2024-07-16 16:42:04,2024-07-16 16:42:48,0 days 00:00:48,374.0,46.802946,7.151263,288,4,6028,18,2,62566.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",48.0,8592374,20.17,20.0,lu-ve-vac,0 days 00:00:44,44.0,3,10.790000000000004,2024-07-16 16:42:00,16,16,2024-07-16,517.9200000000002,2024-07
6601,2024-07-16,2024-07-16 16:38:04,2024-07-16 16:38:14,0 days 00:00:44,404.0,46.806286,7.175545,288,4,6029,11,2,62574.0,2,858914102,"Fribourg, Chaley",44.0,8589141,1.05,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,1.05,2024-07-16 16:37:30,16,16,2024-07-16,46.2,2024-07
6601,2024-07-16,2024-07-16 16:38:54,2024-07-16 16:39:05,0 days 00:01:05,282.0,46.806678,7.17214,288,4,6029,11,2,62574.0,3,858915202,"Fribourg, Mon-Repos",65.0,8589152,2.09,0.0,lu-ve-vac,0 days 00:00:11,11.0,3,3.14,2024-07-16 16:38:00,16,16,2024-07-16,204.1,2024-07
6601,2024-07-16,2024-07-16 16:40:20,2024-07-16 16:40:30,0 days 00:01:30,236.0,46.809396,7.170455,288,4,6029,11,2,62574.0,5,858913802,"Fribourg, Cité-Jardins",90.0,8589138,3.14,0.0,lu-ve-vac,0 days 00:00:10,10.0,3,7.33,2024-07-16 16:39:00,16,16,2024-07-16,659.7,2024-07
6601,2024-07-16,2024-07-16 16:41:29,2024-07-16 16:41:50,0 days 00:00:50,363.0,46.811445,7.171053,288,4,6029,11,2,62574.0,6,859176602,"Fribourg, Boschung",50.0,8591766,17.77,0.0,lu-ve-vac,0 days 00:00:21,21.0,3,25.1,2024-07-16 16:41:00,16,16,2024-07-16,1255.0,2024-07
6601,2024-07-16,2024-07-16 16:46:04,2024-07-16 16:46:21,0 days 00:01:21,738.0,46.80612,7.161283,288,4,6029,11,2,62574.0,9,858725502,"Fribourg, Tilleul/Cathédrale",81.0,8587255,9.41,4.0,lu-ve-vac,0 days 00:00:17,17.0,3,33.650000000000006,2024-07-16 16:45:00,16,16,2024-07-16,2725.6500000000005,2024-07
6601,2024-07-16,2024-07-16 16:48:08,2024-07-16 16:48:21,0 days 00:01:21,119.0,46.80389,7.155195,288,4,6029,11,2,62574.0,11,858916102,"Fribourg, St-Pierre",81.0,8589161,3.14,3.0,lu-ve-vac,0 days 00:00:13,13.0,3,33.790000000000006,2024-07-16 16:47:00,16,16,2024-07-16,2736.9900000000007,2024-07
6601,2024-07-16,2024-07-16 16:50:10,2024-07-16 16:50:52,0 days 00:00:52,393.0,46.802898,7.15141,288,4,6029,11,2,62574.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",52.0,8592374,25.09,21.0,lu-ve-vac,0 days 00:00:42,42.0,3,37.88000000000001,2024-07-16 16:50:00,16,16,2024-07-16,1969.7600000000004,2024-07
532,2024-07-16,2024-07-16 16:45:05,2024-07-16 16:45:18,0 days 00:00:48,387.0,46.806273,7.175578,288,4,6022,22,2,62578.0,2,858914102,"Fribourg, Chaley",48.0,8589141,2.0,1.0,lu-ve-vac,0 days 00:00:13,13.0,3,1.0,2024-07-16 16:44:30,16,16,2024-07-16,48.0,2024-07
532,2024-07-16,2024-07-16 16:46:57,2024-07-16 16:47:08,0 days 00:01:08,170.0,46.809403,7.170495,288,4,6022,22,2,62578.0,5,858913802,"Fribourg, Cité-Jardins",68.0,8589138,4.0,1.0,lu-ve-vac,0 days 00:00:11,11.0,3,4.0,2024-07-16 16:46:00,16,16,2024-07-16,272.0,2024-07
532,2024-07-16,2024-07-16 16:48:20,2024-07-16 16:48:39,0 days 00:00:39,346.0,46.811448,7.171073,288,4,6022,22,2,62578.0,6,859176602,"Fribourg, Boschung",39.0,8591766,12.0,0.0,lu-ve-vac,0 days 00:00:19,19.0,3,16.0,2024-07-16 16:48:00,16,16,2024-07-16,624.0,2024-07
532,2024-07-16,2024-07-16 16:53:11,2024-07-16 16:53:29,0 days 00:01:29,648.0,46.806131,7.161285,288,4,6022,22,2,62578.0,9,858725502,"Fribourg, Tilleul/Cathédrale",89.0,8587255,9.0,1.0,lu-ve-vac,0 days 00:00:18,18.0,3,25.0,2024-07-16 16:52:00,16,16,2024-07-16,2225.0,2024-07
532,2024-07-16,2024-07-16 16:55:30,2024-07-16 16:55:53,0 days 00:01:53,114.0,46.803925,7.155235,288,4,6022,22,2,62578.0,11,858916102,"Fribourg, St-Pierre",113.0,8589161,8.0,6.0,lu-ve-vac,0 days 00:00:23,23.0,3,27.0,2024-07-16 16:54:00,16,16,2024-07-16,3051.0,2024-07
532,2024-07-16,2024-07-16 16:57:29,2024-07-16 16:58:16,0 days 00:01:16,375.0,46.802975,7.1514,288,4,6022,22,2,62578.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",76.0,8592374,19.0,19.0,lu-ve-vac,0 days 00:00:47,47.0,3,27.0,2024-07-16 16:57:00,16,16,2024-07-16,2052.0,2024-07
524,2024-07-16,2024-07-16 16:53:36,2024-07-16 16:53:48,0 days 00:01:18,379.0,46.806215,7.175576,288,4,6026,20,2,62586.0,2,858914102,"Fribourg, Chaley",78.0,8589141,2.93,0.8,lu-ve-vac,0 days 00:00:12,12.0,3,3.25,2024-07-16 16:52:30,16,16,2024-07-16,253.5,2024-07
524,2024-07-16,2024-07-16 16:54:32,2024-07-16 16:54:40,0 days 00:01:40,271.0,46.806678,7.172126,288,4,6026,20,2,62586.0,3,858915202,"Fribourg, Mon-Repos",100.0,8589152,2.69,0.06,lu-ve-vac,0 days 00:00:08,8.0,3,5.88,2024-07-16 16:53:00,16,16,2024-07-16,588.0,2024-07
524,2024-07-16,2024-07-16 16:55:37,2024-07-16 16:55:46,0 days 00:01:46,173.0,46.809423,7.170488,288,4,6026,20,2,62586.0,5,858913802,"Fribourg, Cité-Jardins",106.0,8589138,2.05,0.13,lu-ve-vac,0 days 00:00:09,9.0,3,8.219999999999999,2024-07-16 16:54:00,16,16,2024-07-16,871.3199999999999,2024-07
524,2024-07-16,2024-07-16 16:57:23,2024-07-16 16:57:37,0 days 00:01:37,346.0,46.81149,7.171041,288,4,6026,20,2,62586.0,6,859176602,"Fribourg, Boschung",97.0,8591766,5.74,0.87,lu-ve-vac,0 days 00:00:14,14.0,3,13.09,2024-07-16 16:56:00,16,16,2024-07-16,1269.73,2024-07
524,2024-07-16,2024-07-16 17:01:29,2024-07-16 17:01:44,0 days 00:01:44,702.0,46.80611,7.16125,288,4,6026,20,2,62586.0,9,858725502,"Fribourg, Tilleul/Cathédrale",104.0,8587255,6.5,1.8,lu-ve-vac,0 days 00:00:15,15.0,3,19.05,2024-07-16 17:00:00,17,17,2024-07-16,1981.2,2024-07
524,2024-07-16,2024-07-16 17:03:50,2024-07-16 17:04:25,0 days 00:02:25,112.0,46.803965,7.155146,288,4,6026,20,2,62586.0,11,858916102,"Fribourg, St-Pierre",145.0,8589161,4.93,7.13,lu-ve-vac,0 days 00:00:35,35.0,3,16.85,2024-07-16 17:02:00,17,17,2024-07-16,2443.25,2024-07
524,2024-07-16,2024-07-16 17:06:27,2024-07-16 17:07:23,0 days 00:02:23,374.0,46.802886,7.151251,288,4,6026,20,2,62586.0,12,859237411,"Fribourg/Freiburg, Pl. Gare",143.0,8592374,27.63,12.1,lu-ve-vac,0 days 00:00:56,56.0,3,32.38,2024-07-16 17:05:00,17,17,2024-07-16,4630.34,2024-07
533,2024-07-16,2024-07-16 17:00:00,2024-07-16 17:00:11,0 days 00:00:41,382.0,46.806226,7.175568,288,4,6023,23,2,62592.0,2,858914102,"Fribourg, Chaley",41.0,8589141,3.0,1.09,lu-ve-vac,0 days 00:00:11,11.0,3,1.91,2024-07-16 16:59:30,17,17,2024-07-16,78.31,2024-07
533,2024-07-16,2024-07-16 17:00:50,2024-07-16 17:01:01,0 days 00:01:01,266.0,46.806625,7.17219,288,4,6023,23,2,62592.0,3,858915202,"Fribourg, Mon-Repos",61.0,8589152,4.0,0.0,lu-ve-vac,0 days 00:00:11,11.0,3,5.91,2024-07-16 17:00:00,17,17,2024-07-16,360.51,2024-07
533,2024-07-16,2024-07-16 17:01:54,2024-07-16 17:02:05,0 days 00:01:05,176.0,46.809363,7.1705,288,4,6023,23,2,62592.0,5,858913802,"Fribourg, Cité-Jardins",65.0,8589138,1.0,1.09,lu-ve-vac,0 days 00:00:11,11.0,3,5.82,2024-07-16 17:01:00,17,17,2024-07-16,378.3,2024-07
533,2024-07-16,2024-07-16 17:03:01,2024-07-16 17:03:15,0 days 00:00:15,343.0,46.811431,7.171078,288,4,6023,23,2,62592.0,6,859176602,"Fribourg, Boschung",15.0,8591766,6.0,1.09,lu-ve-vac,0 days 00:00:14,14.0,3,10.73,2024-07-16 17:03:00,17,17,2024-07-16,160.95000000000002,2024-07
